376,"0230","LOGIST_1C","Апатиты-Юг","00:00:00","",\N
377,"1355","LOGIST_1C","Ближний пригород - Приозерск","00:00:00","",\N
378,"1350","LOGIST_1C","Ближний пригород (Токсово, Кузьмолово)","00:00:00","",\N
379,"1751","LOGIST_1C","Волхов (Кириши)","00:00:00","",\N
380,"1750","LOGIST_1C","Всеволожск/Кировск","00:00:00","",\N
381,"1550","LOGIST_1C","Выборг","00:00:00","",\N
382,"1551","LOGIST_1C","Выборг***","00:00:00","",\N
383,"1430","LOGIST_1C","Гатчина","00:00:00","",\N
384,"1400","LOGIST_1C","Кингисепп/Сланцы/Волосово","00:00:00","",\N
385,"1600","LOGIST_1C","Кириши","00:00:00","",\N
386,"1630","LOGIST_1C","Колпино/Тосно","00:00:00","",\N
387,"1451","LOGIST_1C","Лодейное Поле *2*","00:00:00","",\N
388,"1450","LOGIST_1C","Лодейное Поле/Подпорожье","00:00:00","",\N
389,"1800","LOGIST_1C","Луга","00:00:00","",\N
390,"1700","LOGIST_1C","Отрадное/Металлострой/Понтонный","00:00:00","",\N
